line_no,raw,site_type,src_node,dst_node,node,sa_value,status,original_node,net,tmax_site,fault_type,is_hard
11,__tpi_not_test_en->__tpi_cp_75___aig_not_36932 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_75___aig_not_36932,__tpi_cp_75___aig_not_36932,1,undetected,__tpi_cp_75___aig_not_36932,__tpi_cp_75___aig_not_36932,__tpi_cp_75___aig_not_36932,sa1,1
12,__tpi_not_test_en->__tpi_cp_28___aig_not_36935 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_28___aig_not_36935,__tpi_cp_28___aig_not_36935,1,undetected,__tpi_cp_28___aig_not_36935,__tpi_cp_28___aig_not_36935,__tpi_cp_28___aig_not_36935,sa1,1
13,test_en->__tpi_cp_34___aig_and_36926 /0 undetected,input_edge,test_en,__tpi_cp_34___aig_and_36926,__tpi_cp_34___aig_and_36926,0,undetected,__tpi_cp_34___aig_and_36926,__tpi_cp_34___aig_and_36926,__tpi_cp_34___aig_and_36926,sa0,1
14,__tpi_not_test_en->__tpi_cp_36___aig_not_35471 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_36___aig_not_35471,__tpi_cp_36___aig_not_35471,1,undetected,__tpi_cp_36___aig_not_35471,__tpi_cp_36___aig_not_35471,__tpi_cp_36___aig_not_35471,sa1,1
15,test_en->__tpi_cp_136___aig_and_35470 /0 undetected,input_edge,test_en,__tpi_cp_136___aig_and_35470,__tpi_cp_136___aig_and_35470,0,undetected,__tpi_cp_136___aig_and_35470,__tpi_cp_136___aig_and_35470,__tpi_cp_136___aig_and_35470,sa0,1
16,__tpi_not_test_en->__tpi_cp_31___aig_not_38414 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_31___aig_not_38414,__tpi_cp_31___aig_not_38414,1,undetected,__tpi_cp_31___aig_not_38414,__tpi_cp_31___aig_not_38414,__tpi_cp_31___aig_not_38414,sa1,1
17,test_en->__tpi_cp_135___aig_and_38412 /0 undetected,input_edge,test_en,__tpi_cp_135___aig_and_38412,__tpi_cp_135___aig_and_38412,0,undetected,__tpi_cp_135___aig_and_38412,__tpi_cp_135___aig_and_38412,__tpi_cp_135___aig_and_38412,sa0,1
18,test_en->__tpi_cp_53___aig_and_38404 /0 undetected,input_edge,test_en,__tpi_cp_53___aig_and_38404,__tpi_cp_53___aig_and_38404,0,undetected,__tpi_cp_53___aig_and_38404,__tpi_cp_53___aig_and_38404,__tpi_cp_53___aig_and_38404,sa0,1
19,__tpi_not_test_en->__tpi_cp_41___aig_not_36941 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_41___aig_not_36941,__tpi_cp_41___aig_not_36941,1,undetected,__tpi_cp_41___aig_not_36941,__tpi_cp_41___aig_not_36941,__tpi_cp_41___aig_not_36941,sa1,1
20,__tpi_not_test_en->__tpi_cp_84___aig_and_35487 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_84___aig_and_35487,__tpi_cp_84___aig_and_35487,1,undetected,__tpi_cp_84___aig_and_35487,__tpi_cp_84___aig_and_35487,__tpi_cp_84___aig_and_35487,sa1,1
21,test_en->__tpi_cp_45___aig_and_35476 /0 undetected,input_edge,test_en,__tpi_cp_45___aig_and_35476,__tpi_cp_45___aig_and_35476,0,undetected,__tpi_cp_45___aig_and_35476,__tpi_cp_45___aig_and_35476,__tpi_cp_45___aig_and_35476,sa0,1
22,__tpi_not_test_en->__tpi_cp_129___aig_not_35475 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_129___aig_not_35475,__tpi_cp_129___aig_not_35475,1,undetected,__tpi_cp_129___aig_not_35475,__tpi_cp_129___aig_not_35475,__tpi_cp_129___aig_not_35475,sa1,1
23,test_en->__tpi_cp_37___aig_and_35492 /0 undetected,input_edge,test_en,__tpi_cp_37___aig_and_35492,__tpi_cp_37___aig_and_35492,0,undetected,__tpi_cp_37___aig_and_35492,__tpi_cp_37___aig_and_35492,__tpi_cp_37___aig_and_35492,sa0,1
24,__tpi_not_test_en->__tpi_cp_126___aig_not_35491 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_126___aig_not_35491,__tpi_cp_126___aig_not_35491,1,undetected,__tpi_cp_126___aig_not_35491,__tpi_cp_126___aig_not_35491,__tpi_cp_126___aig_not_35491,sa1,1
25,__tpi_not_test_en->__tpi_cp_64___aig_not_35483 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_64___aig_not_35483,__tpi_cp_64___aig_not_35483,1,undetected,__tpi_cp_64___aig_not_35483,__tpi_cp_64___aig_not_35483,__tpi_cp_64___aig_not_35483,sa1,1
26,test_en->__tpi_cp_145___aig_and_35481 /0 undetected,input_edge,test_en,__tpi_cp_145___aig_and_35481,__tpi_cp_145___aig_and_35481,0,undetected,__tpi_cp_145___aig_and_35481,__tpi_cp_145___aig_and_35481,__tpi_cp_145___aig_and_35481,sa0,1
27,__tpi_not_test_en->__tpi_cp_26___aig_and_35480 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_26___aig_and_35480,__tpi_cp_26___aig_and_35480,1,undetected,__tpi_cp_26___aig_and_35480,__tpi_cp_26___aig_and_35480,__tpi_cp_26___aig_and_35480,sa1,1
28,__tpi_not_test_en->__tpi_cp_72___aig_not_34072 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_72___aig_not_34072,__tpi_cp_72___aig_not_34072,1,undetected,__tpi_cp_72___aig_not_34072,__tpi_cp_72___aig_not_34072,__tpi_cp_72___aig_not_34072,sa1,1
29,test_en->__tpi_cp_40___aig_and_36917 /0 undetected,input_edge,test_en,__tpi_cp_40___aig_and_36917,__tpi_cp_40___aig_and_36917,0,undetected,__tpi_cp_40___aig_and_36917,__tpi_cp_40___aig_and_36917,__tpi_cp_40___aig_and_36917,sa0,1
30,test_en->__tpi_cp_151___aig_and_35467 /0 undetected,input_edge,test_en,__tpi_cp_151___aig_and_35467,__tpi_cp_151___aig_and_35467,0,undetected,__tpi_cp_151___aig_and_35467,__tpi_cp_151___aig_and_35467,__tpi_cp_151___aig_and_35467,sa0,1
31,__tpi_not_test_en->__tpi_cp_77___aig_not_35465 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_77___aig_not_35465,__tpi_cp_77___aig_not_35465,1,undetected,__tpi_cp_77___aig_not_35465,__tpi_cp_77___aig_not_35465,__tpi_cp_77___aig_not_35465,sa1,1
32,__tpi_not_test_en->__tpi_cp_61___aig_not_34046 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_61___aig_not_34046,__tpi_cp_61___aig_not_34046,1,undetected,__tpi_cp_61___aig_not_34046,__tpi_cp_61___aig_not_34046,__tpi_cp_61___aig_not_34046,sa1,1
33,test_en->__tpi_cp_48___aig_and_34070 /0 undetected,input_edge,test_en,__tpi_cp_48___aig_and_34070,__tpi_cp_48___aig_and_34070,0,undetected,__tpi_cp_48___aig_and_34070,__tpi_cp_48___aig_and_34070,__tpi_cp_48___aig_and_34070,sa0,1
34,__tpi_not_test_en->__tpi_cp_134___aig_not_34069 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_134___aig_not_34069,__tpi_cp_134___aig_not_34069,1,undetected,__tpi_cp_134___aig_not_34069,__tpi_cp_134___aig_not_34069,__tpi_cp_134___aig_not_34069,sa1,1
35,__tpi_not_test_en->__tpi_cp_63___aig_not_36907 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_63___aig_not_36907,__tpi_cp_63___aig_not_36907,1,undetected,__tpi_cp_63___aig_not_36907,__tpi_cp_63___aig_not_36907,__tpi_cp_63___aig_not_36907,sa1,1
36,__tpi_not_test_en->__tpi_cp_62___aig_not_34067 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_62___aig_not_34067,__tpi_cp_62___aig_not_34067,1,undetected,__tpi_cp_62___aig_not_34067,__tpi_cp_62___aig_not_34067,__tpi_cp_62___aig_not_34067,sa1,1
37,__tpi_not_test_en->__tpi_cp_127___aig_not_35463 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_127___aig_not_35463,__tpi_cp_127___aig_not_35463,1,undetected,__tpi_cp_127___aig_not_35463,__tpi_cp_127___aig_not_35463,__tpi_cp_127___aig_not_35463,sa1,1
38,__tpi_not_test_en->__tpi_cp_128___aig_not_35441 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_128___aig_not_35441,__tpi_cp_128___aig_not_35441,1,undetected,__tpi_cp_128___aig_not_35441,__tpi_cp_128___aig_not_35441,__tpi_cp_128___aig_not_35441,sa1,1
39,__tpi_not_test_en->__tpi_cp_39___aig_not_35457 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_39___aig_not_35457,__tpi_cp_39___aig_not_35457,1,undetected,__tpi_cp_39___aig_not_35457,__tpi_cp_39___aig_not_35457,__tpi_cp_39___aig_not_35457,sa1,1
40,__tpi_not_test_en->__tpi_cp_14___aig_not_33955 /1 undetected,input_edge,__tpi_not_test_en,__tpi_cp_14___aig_not_33955,__tpi_cp_14___aig_not_33955,1,undetected,__tpi_cp_14___aig_not_33955,__tpi_cp_14___aig_not_33955,__tpi_cp_14___aig_not_33955,sa1,1
